,Original_Labels_Color,Log_Reg Prediction,DTC Prediction,Weight,Colour_Predition_1000,Colour_Predition_25,Colour_Predition_50,Colour_Predition_100,Colour_Predition_150,BW_Predition_100,BW_Predition_1000,BW_Predition_25,BW_Predition_50,BW_Predition_150,Colour_Predition_Weight
3811,3,3,3,1.78,3,3,3,3,3,3,3,3,3,3,3
3812,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
3813,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
3814,3,3,3,1.42,3,3,3,3,3,3,3,3,3,3,3
3815,3,3,3,1.42,3,3,3,3,3,3,3,3,3,3,3
3816,3,3,3,1.4,3,3,3,3,3,3,3,3,3,3,3
3817,3,3,3,1.3,3,3,3,3,3,3,3,3,3,3,3
3818,3,3,3,1.8,3,3,3,3,3,3,3,3,3,3,3
3819,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
3820,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
3821,3,3,3,1.02,3,3,3,3,3,3,3,3,3,3,3
3822,3,3,3,1.34,3,3,3,3,3,3,3,3,3,3,3
3823,3,3,3,1.08,3,3,3,3,3,3,3,3,3,3,3
3824,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
3825,3,3,3,1.34,3,3,3,3,3,3,3,3,3,3,3
3826,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
3827,3,3,3,1.76,3,3,3,3,3,3,3,3,3,3,3
3828,3,3,3,1.06,3,3,3,3,3,3,3,3,3,3,3
3829,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
3830,3,3,3,1.52,3,3,3,3,3,3,3,3,3,3,3
3831,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
3832,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
3833,3,3,3,1.66,3,3,3,3,3,3,3,3,3,3,3
3834,3,3,3,0.92,3,3,3,3,3,3,3,3,3,3,3
3835,3,3,3,0.84,3,3,3,3,3,3,3,3,3,3,3
3836,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
3837,3,3,3,1.12,3,3,3,3,3,3,3,3,3,3,3
3838,3,3,3,0.72,3,3,3,3,3,3,3,3,3,3,3
3839,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
3840,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
3841,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
3842,3,3,3,1.64,3,3,3,3,3,3,3,3,3,3,3
3843,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
3844,3,3,3,1.28,3,3,3,3,3,3,3,3,3,3,3
3845,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
3846,3,3,3,1.28,3,3,3,3,3,3,3,3,3,3,3
3847,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
3848,3,3,3,1.28,3,3,3,3,3,3,3,3,3,3,3
3849,3,3,3,1.08,3,3,3,3,3,3,3,3,3,3,3
3850,3,3,3,0.8,3,3,3,3,3,3,3,3,3,3,3
3851,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
3852,3,3,3,1.38,3,3,3,3,3,3,3,3,3,3,3
3853,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
3854,3,3,3,1.46,3,3,3,3,3,3,3,3,3,3,3
3855,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
3856,3,3,3,1.06,3,3,3,3,3,3,3,3,3,3,3
3857,3,3,3,1.82,3,3,3,3,3,3,3,3,3,3,3
3858,3,3,3,1.4,3,3,3,3,3,3,3,3,3,3,3
3859,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
3860,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
3861,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
3862,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
3863,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
3864,3,3,3,0.9,3,3,3,3,3,3,3,3,3,3,3
3865,3,3,3,0.86,3,3,3,3,3,3,3,3,3,3,3
3866,3,3,3,0.72,3,3,3,3,3,3,3,3,3,3,3
3867,3,3,3,0.88,3,3,3,3,3,3,3,3,3,3,3
3868,3,3,3,0.74,3,3,3,3,3,3,3,3,3,3,3
3869,3,3,3,0.66,3,3,3,3,3,3,3,3,3,3,3
3870,3,3,3,0.88,3,3,3,3,3,3,3,3,3,3,3
3871,3,3,3,0.76,3,3,3,3,3,3,3,3,3,3,3
3872,3,3,3,1.42,3,3,3,3,3,3,3,3,3,3,3
3873,3,3,3,1.34,3,3,3,3,3,3,3,3,3,3,3
3874,3,3,3,1.68,3,3,3,3,3,3,3,3,3,3,3
3875,3,3,3,1.26,3,3,3,3,3,3,3,3,3,3,3
3876,3,3,3,1.12,3,3,3,3,3,3,3,3,3,3,3
3877,3,3,3,0.9,3,3,3,3,3,3,3,3,3,3,3
3878,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
3879,3,3,3,0.82,3,3,3,3,3,3,3,3,3,3,3
3880,3,3,3,0.86,3,3,3,3,3,3,3,3,3,3,3
3881,3,3,3,0.98,3,3,3,3,3,3,3,3,3,3,3
3882,3,3,3,1.12,3,3,3,3,3,3,3,3,3,3,3
3883,3,3,3,0.94,3,3,3,3,3,3,3,3,3,3,3
3884,3,3,3,0.94,3,3,3,3,3,3,3,3,3,3,3
3885,3,3,3,1.4,3,3,3,3,3,3,3,3,3,3,3
3886,3,3,3,1.06,3,3,3,3,3,3,3,3,3,3,3
3887,3,3,3,1.48,3,3,3,3,3,3,3,3,3,3,3
3888,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
3889,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
3890,3,3,3,1.0,3,3,3,3,3,3,3,3,3,3,3
3891,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
3892,3,3,3,0.7,3,3,3,3,3,3,3,3,3,3,3
3893,3,3,3,0.9,3,3,3,3,3,3,3,3,3,3,3
3894,3,3,3,0.96,3,3,3,3,3,3,3,3,3,3,3
3895,3,3,3,1.04,3,3,3,3,3,3,3,3,3,3,3
3896,3,3,3,0.8,3,3,3,3,3,3,3,3,3,3,3
3897,3,3,3,0.86,3,3,3,3,3,3,3,3,3,3,3
3898,3,3,3,1.36,3,3,3,3,3,3,3,3,3,3,3
3899,3,3,3,0.84,3,3,3,3,3,3,3,3,3,3,3
3900,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
3901,3,3,3,0.86,3,3,3,3,3,3,3,3,3,3,3
3902,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
3903,3,3,3,0.94,3,3,3,3,3,3,3,3,3,3,3
3904,3,3,3,1.04,3,3,3,3,3,3,3,3,3,3,3
3905,3,3,3,1.02,3,3,3,3,3,3,3,3,3,3,3
3906,3,3,3,0.72,3,3,3,3,3,3,3,3,3,3,3
3907,3,3,3,1.08,3,3,3,3,3,3,3,3,3,3,3
3908,3,3,3,0.72,3,3,3,3,3,3,3,3,3,3,3
3909,3,3,3,0.8,3,3,3,3,3,3,3,3,3,3,3
3910,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
3911,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
3912,3,3,3,0.86,3,3,3,3,3,3,3,3,3,3,3
3913,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
3914,3,3,3,1.08,3,3,3,3,3,3,3,3,3,3,3
3915,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
3916,3,3,3,0.76,3,3,3,3,3,3,3,3,3,3,3
3917,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
3918,3,3,3,0.82,3,3,3,3,3,3,3,3,3,3,3
3919,3,3,3,0.72,3,3,3,3,3,3,3,3,3,3,3
3920,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
3921,3,3,3,0.78,3,3,3,3,3,3,3,3,3,3,3
3922,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
3923,3,3,3,0.9,3,3,3,3,3,3,3,3,3,3,3
3924,3,3,3,0.64,3,3,3,3,3,3,3,3,3,3,3
3925,3,3,3,0.94,3,3,3,3,3,3,3,3,3,3,3
3926,3,3,3,1.06,3,3,3,3,3,3,3,3,3,3,3
3927,3,3,3,1.02,3,3,3,3,3,3,3,3,3,3,3
3928,3,3,3,0.92,3,3,3,3,3,3,3,3,3,3,3
3929,3,3,3,1.62,3,3,3,3,3,3,3,3,3,3,3
3930,3,3,3,1.3,3,3,3,3,3,3,3,3,3,3,3
3931,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
3932,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
3933,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
3934,3,3,3,1.3,3,3,3,3,3,3,3,3,3,3,3
3935,3,3,3,1.5,3,3,3,3,3,3,3,3,3,3,3
3936,3,3,3,1.4,3,3,3,3,3,3,3,3,3,3,3
3937,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
3938,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
3939,3,3,3,1.42,3,3,3,3,3,3,3,3,3,3,3
3940,3,3,3,1.38,3,3,3,3,3,3,3,3,3,3,3
3941,3,3,3,1.4,3,3,3,3,3,3,3,3,3,3,3
3942,3,3,3,1.74,3,3,3,3,3,3,3,3,3,3,3
3943,3,3,3,1.4,3,3,3,3,3,3,3,3,3,3,3
3944,3,3,3,1.68,3,3,3,3,3,3,3,3,3,3,3
3945,3,3,3,1.3,3,3,3,3,3,3,3,3,3,3,3
3946,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
3947,3,3,3,1.5,3,3,3,3,3,3,3,3,3,3,3
3948,3,3,3,1.42,3,3,3,3,3,3,3,3,3,3,3
3949,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
3950,3,3,3,1.72,3,3,3,3,3,3,3,3,3,3,3
3951,3,3,3,1.64,3,3,3,3,3,3,3,3,3,3,3
3952,3,3,3,1.92,3,3,3,3,3,3,3,3,3,3,3
3953,3,3,3,1.82,3,3,3,3,3,3,3,3,3,3,3
3954,3,3,3,0.98,3,3,3,3,3,3,3,3,3,3,3
3955,3,3,3,1.64,3,3,3,3,3,3,3,3,3,3,3
3956,3,3,3,1.46,3,3,3,3,3,3,3,3,3,3,3
3957,3,3,3,1.82,3,3,3,3,3,3,3,3,3,3,3
3958,3,3,3,1.74,3,3,3,3,3,3,3,3,3,3,3
3959,3,3,3,1.66,3,3,3,3,3,3,3,3,3,3,3
3960,3,3,3,1.5,3,3,3,3,3,3,3,3,3,3,3
3961,3,3,3,1.96,3,3,3,3,3,3,3,3,3,3,3
3962,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
3963,3,3,3,1.68,3,3,3,3,3,3,3,3,3,3,3
3964,3,3,3,1.44,3,3,3,3,3,3,3,3,3,3,3
3965,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
3966,3,3,3,1.12,3,3,3,3,3,3,3,3,3,3,3
3967,3,3,3,1.92,3,3,3,3,3,3,3,3,3,3,3
3968,3,3,3,1.56,3,3,3,3,3,3,3,3,3,3,3
3969,3,3,3,1.3,3,3,3,3,3,3,3,3,3,3,3
3970,3,3,3,1.52,3,3,3,3,3,3,3,3,3,3,3
3971,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
3972,3,3,3,1.4,3,3,3,3,3,3,3,3,3,3,3
3973,3,3,3,1.38,3,3,3,3,3,3,3,3,3,3,3
3974,3,3,3,1.56,3,3,3,3,3,3,3,3,3,3,3
3975,3,3,3,1.72,3,3,3,3,3,3,3,3,3,3,3
3976,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
3977,3,3,3,1.98,3,3,3,3,3,3,3,3,3,3,3
3978,3,3,3,1.76,3,3,3,3,3,3,3,3,3,3,3
3979,3,3,3,1.62,3,3,3,3,3,3,3,3,3,3,3
3980,3,3,3,1.4,3,3,3,3,3,3,3,3,3,3,3
3981,3,3,3,1.96,3,3,3,3,3,3,3,3,3,3,3
3982,3,3,3,1.56,3,3,3,3,3,3,3,3,3,3,3
3983,3,3,3,1.36,3,3,3,3,3,3,3,3,3,3,3
3984,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
3985,3,3,3,1.66,3,3,3,3,3,3,3,3,3,3,3
3986,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
3987,3,3,3,1.02,3,3,3,3,3,3,3,3,3,3,3
3988,3,3,3,2.0,3,3,3,3,3,3,3,3,3,3,3
3989,3,3,3,1.7,3,3,3,3,3,3,3,3,3,3,3
3990,3,3,3,1.7,3,3,3,3,3,3,3,3,3,3,3
3991,3,3,3,1.44,3,3,3,3,3,3,3,3,3,3,3
3992,3,3,3,1.56,3,3,3,3,3,3,3,3,3,3,3
3993,3,3,3,1.3,3,3,3,3,3,3,3,3,3,3,3
3994,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
3995,3,3,3,1.68,3,3,3,3,3,3,3,3,3,3,3
3996,3,3,3,1.82,3,3,3,3,3,3,3,3,3,3,3
3997,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
3998,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
3999,3,3,3,1.7,3,3,3,3,3,3,3,3,3,3,3
4000,3,3,3,1.52,3,3,3,3,3,3,3,3,3,3,3
4001,3,3,3,1.64,3,3,3,3,3,3,3,3,3,3,3
4002,3,3,3,1.72,3,3,3,3,3,3,3,3,3,3,3
4003,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4004,3,3,3,1.44,3,3,3,3,3,3,3,3,3,3,3
4005,3,3,3,1.44,3,3,3,3,3,3,3,3,3,3,3
4006,3,3,3,1.36,3,3,3,3,3,3,3,3,3,3,3
4007,3,3,3,1.84,3,3,3,3,3,3,3,3,3,3,3
4008,3,3,3,1.66,3,3,3,3,3,3,3,3,3,3,3
4009,3,3,3,1.82,3,3,3,3,3,3,3,3,3,3,3
4010,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4011,3,3,3,1.34,3,3,3,3,3,3,3,3,3,3,3
4012,3,3,3,1.28,3,3,3,3,3,3,3,3,3,3,3
4013,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
4014,3,3,3,1.88,3,3,3,3,3,3,3,3,3,3,3
4015,3,3,3,1.7,3,3,3,3,3,3,3,3,3,3,3
4016,3,3,3,1.46,3,3,3,3,3,3,3,3,3,3,3
4017,3,3,3,1.52,3,3,3,3,3,3,3,3,3,3,3
4018,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
4019,3,3,3,1.96,3,3,3,3,3,3,3,3,3,3,3
4020,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4021,3,3,3,1.64,3,3,3,3,3,3,3,3,3,3,3
4022,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
4023,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
4024,3,3,3,1.7,3,3,3,3,3,3,3,3,3,3,3
4025,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
4026,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4027,3,3,3,1.74,3,3,3,3,3,3,3,3,3,3,3
4028,3,3,3,1.62,3,3,3,3,3,3,3,3,3,3,3
4029,3,3,3,1.36,3,3,3,3,3,3,3,3,3,3,3
4030,3,3,3,1.3,3,3,3,3,3,3,3,3,3,3,3
4031,3,3,3,1.42,3,3,3,3,3,3,3,3,3,3,3
4032,3,3,3,1.76,3,3,3,3,3,3,3,3,3,3,3
4033,3,3,3,1.66,3,3,3,3,3,3,3,3,3,3,3
4034,3,3,3,1.62,3,3,3,3,3,3,3,3,3,3,3
4035,3,3,3,1.28,3,3,3,3,3,3,3,3,3,3,3
4036,3,3,3,1.74,3,3,3,3,3,3,3,3,3,3,3
4037,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4038,3,3,3,1.36,3,3,3,3,3,3,3,3,3,3,3
4039,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4040,3,3,3,1.28,3,3,3,3,3,3,3,3,3,3,3
4041,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
4042,3,3,3,1.9,3,3,3,3,3,3,3,3,3,3,3
4043,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4044,3,3,3,1.42,3,3,3,3,3,3,3,3,3,3,3
4045,3,3,3,1.02,3,3,3,3,3,3,3,3,3,3,3
4046,3,3,3,1.74,3,3,3,3,3,3,3,3,3,3,3
4047,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4048,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
4049,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4050,3,3,3,1.82,3,3,3,3,3,3,3,3,3,3,3
4051,3,3,3,1.34,3,3,3,3,3,3,3,3,3,3,3
4052,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4053,3,3,3,1.46,3,3,3,3,3,3,3,3,3,3,3
4054,3,3,3,1.82,3,3,3,3,3,3,3,3,3,3,3
4055,3,3,3,1.44,3,3,3,3,3,3,3,3,3,3,3
4056,3,3,3,1.62,3,3,3,3,3,3,3,3,3,3,3
4057,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
4058,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4059,3,3,3,1.56,3,3,3,3,3,3,3,3,3,3,3
4060,3,3,3,1.82,3,3,3,3,3,3,3,3,3,3,3
4061,3,3,3,1.38,3,3,3,3,3,3,3,3,3,3,3
4062,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4063,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
4064,3,3,3,1.44,3,3,3,3,3,3,3,3,3,3,3
4065,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
4066,3,3,3,1.76,3,3,3,3,3,3,3,3,3,3,3
4067,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4068,3,3,3,1.8,3,3,3,3,3,3,3,3,3,3,3
4069,3,3,3,1.76,3,3,3,3,3,3,3,3,3,3,3
4070,3,3,3,2.04,3,3,3,3,3,3,3,3,3,3,3
4071,3,3,3,0.9,3,3,3,3,3,3,3,3,3,3,3
4072,3,3,3,1.66,3,3,3,3,3,3,3,3,3,3,3
4073,3,3,3,1.74,3,3,3,3,3,3,3,3,3,3,3
4074,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
4075,3,3,3,1.56,3,3,3,3,3,3,3,3,3,3,3
4076,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4077,3,3,3,1.56,3,3,3,3,3,3,3,3,3,3,3
4078,3,3,3,1.78,3,3,3,3,3,3,3,3,3,3,3
4079,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
4080,3,3,3,1.84,3,3,3,3,3,3,3,3,3,3,3
4081,3,3,3,1.98,3,3,3,3,3,3,3,3,3,3,3
4082,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4083,3,3,3,1.5,3,3,3,3,3,3,3,3,3,3,3
4084,3,3,3,0.78,3,3,3,3,3,3,3,3,3,3,3
4085,3,3,3,1.82,3,3,3,3,3,3,3,3,3,3,3
4086,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4087,3,3,3,1.66,3,3,3,3,3,3,3,3,3,3,3
4088,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
4089,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
4090,3,3,3,1.04,3,3,3,3,3,3,3,3,3,3,3
4091,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
4092,3,3,3,1.06,3,3,3,3,3,3,3,3,3,3,3
4093,3,3,3,1.5,3,3,3,3,3,3,3,3,3,3,3
4094,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
4095,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
4096,3,3,3,1.38,3,3,3,3,3,3,3,3,3,3,3
4097,3,3,3,1.26,3,3,3,3,3,3,3,3,3,3,3
4098,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
4099,3,3,3,1.12,3,3,3,3,3,3,3,3,3,3,3
4100,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
4101,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
4102,3,3,3,1.4,3,3,3,3,3,3,3,3,3,3,3
4103,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
4104,3,3,3,1.52,3,3,3,3,3,3,3,3,3,3,3
4105,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
4106,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
4107,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
4108,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
4109,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
4110,3,3,3,1.06,3,3,3,3,3,3,3,3,3,3,3
4111,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
4112,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
4113,3,3,3,1.04,3,3,3,3,3,3,3,3,3,3,3
4114,3,3,3,1.3,3,3,3,3,3,3,3,3,3,3,3
4115,3,3,3,1.04,3,3,3,3,3,3,3,3,3,3,3
4116,3,3,3,1.34,3,3,3,3,3,3,3,3,3,3,3
4117,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
4118,3,3,3,1.02,3,3,3,3,3,3,3,3,3,3,3
4119,3,3,3,1.36,3,3,3,3,3,3,3,3,3,3,3
4120,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
4121,3,3,3,1.56,3,3,3,3,3,3,3,3,3,3,3
4122,3,3,3,1.38,3,3,3,3,3,3,3,3,3,3,3
4123,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
4124,3,3,3,1.08,3,3,3,3,3,3,3,3,3,3,3
4125,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
4126,3,3,3,0.9,3,3,3,3,3,3,3,3,3,3,3
4127,3,3,3,1.02,3,3,3,3,3,3,3,3,3,3,3
4128,3,3,3,1.28,3,3,3,3,3,3,3,3,3,3,3
4129,3,3,3,1.12,3,3,3,3,3,3,3,3,3,3,3
4130,3,3,3,1.02,3,3,3,3,3,3,3,3,3,3,3
4131,3,3,3,0.96,3,3,3,3,3,3,3,3,3,3,3
4132,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
4133,3,3,3,1.12,3,3,3,3,3,3,3,3,3,3,3
4134,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
4135,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
4136,3,3,3,1.06,3,3,3,3,3,3,3,3,3,3,3
4137,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
4138,3,3,3,0.98,3,3,3,3,3,3,3,3,3,3,3
4139,3,3,3,1.2,3,3,3,3,3,3,3,3,3,3,3
4140,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
4141,3,3,3,0.94,3,3,3,3,3,3,3,3,3,3,3
4142,3,3,3,1.26,3,3,3,3,3,3,3,3,3,3,3
4143,3,3,3,0.86,3,3,3,3,3,3,3,3,3,3,3
4144,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
4145,3,3,3,1.34,3,3,3,3,3,3,3,3,3,3,3
4146,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
4147,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4148,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
4149,3,3,3,1.22,3,3,3,3,3,3,3,3,3,3,3
4150,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
4151,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
4152,3,3,3,1.0,3,2,3,3,3,3,3,3,3,3,3
4153,3,3,3,0.78,3,3,3,3,3,3,3,3,3,3,3
4154,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4155,3,3,3,1.08,3,3,3,3,3,3,3,3,3,3,3
4156,3,3,3,1.24,3,3,3,3,3,3,3,3,3,3,3
4157,3,3,3,1.16,3,3,3,3,3,3,3,3,3,3,3
4158,3,3,3,1.14,3,3,3,3,3,3,3,3,3,3,3
4159,3,3,3,1.12,3,3,3,3,3,3,3,3,3,3,3
4160,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
4161,3,3,3,1.12,3,3,3,3,3,3,3,3,3,3,3
4162,3,3,3,1.02,3,3,3,3,3,3,3,3,3,3,3
4163,3,3,3,1.46,3,3,3,3,3,3,3,3,3,3,3
4164,3,3,3,1.34,3,3,3,3,3,3,3,3,3,3,3
4165,3,3,3,1.52,3,3,3,3,3,3,3,3,3,3,3
4166,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4167,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4168,3,3,3,1.72,3,3,3,3,3,3,3,3,3,3,3
4169,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
4170,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
4171,3,3,3,1.42,3,3,3,3,3,3,3,3,3,3,3
4172,3,3,3,1.74,3,3,3,3,3,3,3,3,3,3,3
4173,3,3,3,1.54,3,3,3,3,3,3,3,3,3,3,3
4174,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
4175,3,3,3,1.64,3,3,3,3,3,3,3,3,3,3,3
4176,3,3,3,1.6,3,3,3,3,3,3,3,3,3,3,3
4177,3,3,3,1.78,3,3,3,3,3,3,3,3,3,3,3
4178,3,3,3,1.84,3,3,3,3,3,3,3,3,3,3,3
4179,3,3,3,1.52,3,3,3,3,3,3,3,3,3,3,3
4180,3,3,3,1.78,3,3,3,3,3,3,3,3,3,3,3
4181,3,3,3,1.44,3,3,3,3,3,3,3,3,3,3,3
4182,3,3,3,1.34,3,3,3,3,3,3,3,3,3,3,3
4183,3,3,3,1.78,3,3,3,3,3,3,3,3,3,3,3
4184,3,3,3,1.76,3,3,3,3,3,3,3,3,3,3,3
4185,3,3,3,1.58,3,3,3,3,3,3,3,3,3,3,3
4186,3,3,3,1.86,3,3,3,3,3,3,3,3,3,3,3
4187,3,3,3,1.48,3,3,3,3,3,3,3,3,3,3,3
4188,3,3,3,1.56,3,3,3,3,3,3,3,3,3,3,3
4189,3,3,3,1.86,3,3,3,3,3,3,3,3,3,3,3
4190,3,3,3,1.72,3,3,3,3,3,3,3,3,3,3,3
4191,3,3,3,1.42,3,3,3,3,3,3,3,3,3,3,3
4192,3,3,3,1.72,3,3,3,3,3,3,3,3,3,3,3
4193,3,3,3,1.1,3,3,3,3,3,3,3,3,3,3,3
4194,3,3,3,1.32,3,3,3,3,3,3,3,3,3,3,3
4195,3,3,3,1.66,3,3,3,3,3,3,3,3,3,3,3
4196,3,3,3,1.8,3,3,3,3,3,3,3,3,3,3,3
4197,3,3,3,1.66,3,3,3,3,3,3,3,3,3,3,3
4198,3,3,3,2.02,3,3,3,3,3,3,3,3,3,3,3
4199,3,3,3,1.68,3,3,3,3,3,3,3,3,3,3,3
4200,3,3,3,1.96,3,3,3,3,3,3,3,3,3,3,3
4201,3,3,3,1.7,3,3,3,3,3,3,3,3,3,3,3
4202,3,3,3,1.62,3,3,3,3,3,3,3,3,3,3,3
4203,3,3,3,1.3,3,3,3,3,3,3,3,3,3,3,3
4204,3,3,3,1.18,3,3,3,3,3,3,3,3,3,3,3
4205,3,3,3,1.46,3,3,3,3,3,3,3,3,3,3,3
