,FileName,ProductID,density,xmax,xmin,ymax,ymin,xmaxY,xminY,ymaxX,yminX,outFile,Weight
4240,1501135032.jpg,20004,10664720,294,7,228,9,109,140,212,113,1501135032.jpg,1.02
4241,1501135094.jpg,20004,11926677,319,11,250,23,115,107,82,156,1501135094.jpg,1.28
4242,1501135287.jpg,20004,11167149,291,25,257,19,205,122,220,121,1501135287.jpg,1.12
4243,1501135356.jpg,20004,10097028,261,5,231,8,156,39,158,97,1501135356.jpg,1.02
4244,1501135386.jpg,20004,10298055,277,8,226,16,88,85,76,137,1501135386.jpg,0.96
4245,1501135457.jpg,20004,11745122,313,49,310,56,255,162,177,183,1501135457.jpg,1.22
4246,1501135581.jpg,20004,9928664,214,14,280,7,193,181,129,106,1501135581.jpg,1.12
4247,1501135654.jpg,20004,11660113,319,19,257,57,72,139,218,239,1501135654.jpg,1.22
4248,1501136199.jpg,20004,12014219,318,7,238,25,97,86,123,188,1501136199.jpg,1.16
4249,1501136266.jpg,20004,11233813,309,5,262,35,112,109,161,240,1501136266.jpg,1.06
4250,1501136339.jpg,20004,12163302,343,26,323,79,198,168,242,129,1501136339.jpg,1.16
4251,1501136379.jpg,20004,8668825,295,11,199,32,117,93,35,68,1501136379.jpg,0.98
4252,1501136545.jpg,20004,11285961,302,46,303,42,140,166,225,159,1501136545.jpg,1.2
4253,1501136597.jpg,20004,10813118,297,33,311,64,99,204,116,251,1501136597.jpg,1.14
4254,1501136649.jpg,20004,10116360,266,2,221,10,130,136,81,149,1501136649.jpg,0.94
4255,1501136690.jpg,20004,11687069,331,7,261,46,121,116,159,158,1501136690.jpg,1.26
4256,1501136732.jpg,20004,9262376,282,16,273,67,108,166,145,168,1501136732.jpg,0.86
4257,1501136855.jpg,20004,11132575,316,24,271,32,123,134,123,211,1501136855.jpg,1.22
4258,1501136904.jpg,20004,11604333,328,2,288,73,169,163,184,184,1501136904.jpg,1.34
4259,1501136937.jpg,20004,12126751,296,6,252,8,93,92,110,177,1501136937.jpg,1.22
4260,1501137102.jpg,20004,12404473,337,96,356,98,225,158,215,210,1501137102.jpg,1.32
4261,1501137143.jpg,20004,11109094,317,17,265,27,230,126,245,172,1501137143.jpg,1.16
4262,1501137214.jpg,20004,12071579,273,4,234,6,93,94,105,103,1501137214.jpg,1.22
4263,1501137320.jpg,20004,11228041,317,7,227,25,100,63,145,139,1501137320.jpg,1.18
4264,1501137429.jpg,20004,11805981,242,13,282,17,209,96,135,117,1501137429.jpg,1.18
4265,1501137481.jpg,20004,9720997,243,21,264,31,138,119,181,76,1501137481.jpg,1
4266,1501137546.jpg,20004,9014653,289,18,197,12,43,64,168,78,1501137546.jpg,0.78
4267,1501137603.jpg,20004,11960919,295,26,277,44,209,108,145,100,1501137603.jpg,1.32
4268,1501137643.jpg,20004,10461219,283,31,270,41,164,146,146,130,1501137643.jpg,1.08
4269,1501137685.jpg,20004,11736076,303,8,257,18,94,87,101,221,1501137685.jpg,1.24
4270,1501137724.jpg,20004,10655499,295,17,280,47,155,120,142,131,1501137724.jpg,1.16
4271,1501137761.jpg,20004,11232185,220,5,285,2,164,68,100,112,1501137761.jpg,1.14
4272,1501137795.jpg,20004,11896729,269,8,289,6,200,180,118,110,1501137795.jpg,1.12
4273,1501137854.jpg,20004,10706824,315,19,246,36,143,142,211,170,1501137854.jpg,1.1
4274,1501137904.jpg,20004,11182231,294,23,240,18,168,79,127,202,1501137904.jpg,1.12
4275,1501137919.jpg,20004,9779235,285,6,235,9,151,137,176,134,1501137919.jpg,1.02
4276,1501138033.jpg,20004,15198780,469,8,256,68,144,143,244,296,1501138033.jpg,1.46
4277,1501138151.jpg,20004,11465878,320,13,254,1,199,134,262,62,1501138151.jpg,1.34
4278,1501138316.jpg,20004,15073733,360,2,243,27,174,191,255,236,1501138316.jpg,1.52
4279,1501138459.jpg,20004,17171545,443,2,234,3,72,71,95,236,1501138459.jpg,1.6
4280,1501138565.jpg,20004,15936208,432,13,320,96,159,219,217,109,1501138565.jpg,1.6
4281,1501138738.jpg,20004,14786600,430,5,292,85,208,222,234,78,1501138738.jpg,1.72
4282,1501139812.jpg,20004,16054117,368,3,234,23,134,181,167,215,1501139812.jpg,1.58
4283,1501140016.jpg,20004,10763932,344,5,275,17,134,213,136,211,1501140016.jpg,1.1
4284,1501140086.jpg,20004,11237234,301,4,250,6,114,113,181,103,1501140086.jpg,1.42
4285,1501140098.jpg,20004,16775434,454,9,284,10,149,185,215,102,1501140098.jpg,
4286,1501140119.jpg,20004,9824632,276,5,226,0,130,170,140,34,1501140119.jpg,1.74
4287,1501140141.jpg,20004,12214431,387,12,268,30,163,169,175,91,1501140141.jpg,1.54
4288,1501140177.jpg,20004,12269875,349,6,221,1,156,153,154,36,1501140177.jpg,1.18
4289,1501140226.jpg,20004,16926362,491,3,315,97,205,243,307,144,1501140226.jpg,1.64
4290,1501140304.jpg,20004,16786233,431,9,258,19,125,167,224,126,1501140304.jpg,1.6
4291,1501140382.jpg,20004,14332161,422,55,351,96,285,200,209,81,1501140382.jpg,1.78
4292,1501140428.jpg,20004,18083427,259,10,531,6,381,172,153,117,1501140428.jpg,1.84
4293,1501140475.jpg,20004,8232220,289,25,256,28,117,152,86,134,1501140475.jpg,1.52
4294,1501140492.jpg,20004,12249687,380,12,295,42,165,204,159,241,1501140492.jpg,1.78
4295,1501140515.jpg,20004,8294285,243,6,221,0,128,166,116,51,1501140515.jpg,1.44
4296,1501141756.jpg,20004,11822657,370,16,305,81,204,153,136,265,1501141756.jpg,1.34
4297,1501141801.jpg,20004,13616574,388,19,281,53,243,166,185,211,1501141801.jpg,1.78
4298,1501141867.jpg,20004,13087128,368,3,302,41,144,234,168,244,1501141867.jpg,1.76
4299,1501141929.jpg,20004,14746655,389,10,300,20,169,191,203,87,1501141929.jpg,1.58
4300,1501141971.jpg,20004,14699141,414,14,266,1,161,166,169,70,1501141971.jpg,1.86
4301,1501142029.jpg,20004,18325505,476,17,299,25,166,174,211,138,1501142029.jpg,
4302,1501142058.jpg,20004,13492183,360,7,245,28,181,181,204,66,1501142058.jpg,1.48
4303,1501142133.jpg,20004,13532395,369,10,246,17,165,156,170,35,1501142133.jpg,1.56
4304,1501142184.jpg,20004,13354290,280,2,231,8,165,144,215,8,1501142184.jpg,1.86
4305,1501142227.jpg,20004,11872488,341,22,275,22,173,155,140,200,1501142227.jpg,1.72
4306,1501142300.jpg,20004,15884096,447,14,351,130,201,220,207,97,1501142300.jpg,1.42
4307,1501142358.jpg,20004,10324615,327,14,240,27,184,129,154,196,1501142358.jpg,1.72
4308,1501142381.jpg,20004,16717328,445,15,299,43,138,181,219,59,1501142381.jpg,
4309,1501142437.jpg,20004,11483649,337,4,226,22,207,61,324,117,1501142437.jpg,1.1
4310,1501142503.jpg,20004,14256763,426,17,318,77,157,185,235,108,1501142503.jpg,1.32
4311,1501142549.jpg,20004,15013229,426,11,265,21,140,169,217,111,1501142549.jpg,1.66
4312,1501142609.jpg,20004,15312117,339,55,364,56,99,211,225,156,1501142609.jpg,
4313,1501142659.jpg,20004,12000947,360,82,296,20,139,213,116,249,1501142659.jpg,1.8
4314,1501142705.jpg,20004,12885522,333,19,270,13,159,158,116,107,1501142705.jpg,1.66
4315,1501142751.jpg,20004,11641980,252,2,250,22,191,204,39,34,1501142751.jpg,
4316,1501142796.jpg,20004,12539070,360,14,273,29,215,153,194,218,1501142796.jpg,2.02
4317,1501142856.jpg,20004,16875133,455,17,272,5,137,140,260,54,1501142856.jpg,1.68
4318,1501142897.jpg,20004,13719747,382,1,228,0,52,50,307,176,1501142897.jpg,1.96
4319,1501145464.jpg,20004,14486919,352,7,263,22,172,176,189,27,1501145464.jpg,1.7
4320,1501145496.jpg,20004,11812641,329,3,223,17,42,178,139,26,1501145496.jpg,1.62
4321,1501145655.jpg,20004,14192579,401,5,271,28,187,193,187,86,1501145655.jpg,1.3
4322,1501145694.jpg,20004,14180904,349,4,219,6,184,77,118,223,1501145694.jpg,1.18
4323,1501145747.jpg,20004,13988384,358,12,350,38,110,276,141,244,1501145747.jpg,1.46
4324,1501145856.jpg,20004,17405040,453,3,317,67,210,223,241,98,1501145856.jpg,1.94
4325,1501145932.jpg,20004,16885508,453,16,276,34,152,166,211,154,1501145932.jpg,1.56
4326,1501146466.jpg,20004,13352772,420,24,313,69,196,202,259,128,1501146466.jpg,1.68
4327,1501150281.jpg,20004,12628089,458,7,328,169,225,195,218,266,1501150281.jpg,0.94
4328,1501150454.jpg,20004,8256782,273,1,163,0,45,36,203,101,1501150454.jpg,0.8
4329,1501150711.jpg,20004,10581231,358,4,172,7,103,86,188,125,1501150711.jpg,1.08
4330,1501151776.jpg,20004,10780902,433,18,234,64,170,166,377,167,1501151776.jpg,0.94
4331,1501152103.jpg,20004,9717270,336,106,327,53,192,146,268,186,1501152103.jpg,1
4332,1501152280.jpg,20004,8624357,189,3,242,0,81,167,111,152,1501152280.jpg,0.98
4333,1501152335.jpg,20004,9035963,298,14,231,57,134,122,84,147,1501152335.jpg,0.9
4334,1501152835.jpg,20004,9519839,308,18,224,26,88,93,172,160,1501152835.jpg,0.8
4335,1501152901.jpg,20004,9695928,321,6,219,13,86,85,101,129,1501152901.jpg,1.06
4336,1501152958.jpg,20004,11010947,386,9,174,27,91,89,126,22,1501152958.jpg,1.06
4337,1501153000.jpg,20004,8501210,286,10,220,36,103,99,148,98,1501153000.jpg,0.86
4338,1501153078.jpg,20004,12445441,388,9,219,10,115,110,223,112,1501153078.jpg,1.16
4339,1501153327.jpg,20004,12225070,263,26,389,38,285,144,170,40,1501153327.jpg,1.14
4340,1501153829.jpg,20004,8177168,309,122,335,25,253,87,282,140,1501153829.jpg,0.72
4341,1501153952.jpg,20004,11999050,348,8,243,29,156,91,270,133,1501153952.jpg,1.16
4342,1501154010.jpg,20004,11403050,341,5,199,8,108,132,229,97,1501154010.jpg,0.9
4343,1501154151.jpg,20004,12421486,297,14,265,31,122,112,94,142,1501154151.jpg,1.22
4344,1501154220.jpg,20004,11063215,294,15,281,21,146,121,193,153,1501154220.jpg,1.2
4345,1501154262.jpg,20004,11409690,323,54,312,86,194,151,232,76,1501154262.jpg,1.12
4346,1501154329.jpg,20004,12021476,317,47,332,58,178,172,253,198,1501154329.jpg,1.28
4347,1501154388.jpg,20004,9781631,283,1,193,1,94,93,107,108,1501154388.jpg,1.1
4348,1501154463.jpg,20004,12813832,312,12,292,14,167,168,162,117,1501154463.jpg,1.24
4349,1501154486.jpg,20004,11684917,318,24,277,56,223,123,104,184,1501154486.jpg,1.26
4350,1501154569.jpg,20004,12121471,309,20,274,25,154,149,165,149,1501154569.jpg,1.32
4351,1501154619.jpg,20004,10692858,367,17,293,117,197,184,190,298,1501154619.jpg,1.06
4352,1501154649.jpg,20004,13352052,313,6,258,6,208,106,179,204,1501154649.jpg,1.66
4353,1501154683.jpg,20004,10202951,281,18,244,33,77,129,190,98,1501154683.jpg,0.92
4354,1501157981.jpg,20004,14141790,410,12,342,114,275,141,312,137,1501157981.jpg,1.86
4355,1501158239.jpg,20004,17995113,446,10,324,65,223,212,183,223,1501158239.jpg,1.9
4356,1501158298.jpg,20004,14502669,417,11,323,104,221,213,178,280,1501158298.jpg,1.28
4357,1501158358.jpg,20004,13562103,413,23,297,54,190,181,389,124,1501158358.jpg,1.24
4358,1501158450.jpg,20004,14595486,458,12,325,109,253,217,335,263,1501158450.jpg,1.24
4359,1501158505.jpg,20004,14430264,467,16,321,99,256,171,365,211,1501158505.jpg,0.8
4360,1501159266.jpg,20004,16592141,444,19,346,121,275,214,176,264,1501159266.jpg,1.88
4361,1501159708.jpg,20004,14359333,454,16,327,128,258,204,186,308,1501159708.jpg,0.94
4362,1501160005.jpg,20004,13563025,408,13,383,101,336,132,375,70,1501160005.jpg,0.68
4363,1501160024.jpg,20004,14509136,446,17,358,122,311,181,375,60,1501160024.jpg,1.38
4364,1501160121.jpg,20004,14127064,345,32,391,46,293,97,257,87,1501160121.jpg,1.44
4365,1501160246.jpg,20004,16462150,465,16,274,35,163,141,332,300,1501160246.jpg,1.34
4366,1501160268.jpg,20004,12001546,397,11,277,16,170,146,261,204,1501160268.jpg,0.62
4367,1501160341.jpg,20004,17010258,442,5,324,98,256,168,141,133,1501160341.jpg,1.02
4368,1501160362.jpg,20004,17208944,484,28,347,87,272,201,366,180,1501160362.jpg,1.9
4369,1501160462.jpg,20004,13376808,410,15,296,56,266,151,365,183,1501160462.jpg,0.92
4370,1501160513.jpg,20004,10026788,404,21,294,101,269,136,270,123,1501160513.jpg,1.62
4371,1501160572.jpg,20004,15503062,464,29,327,121,210,264,101,332,1501160572.jpg,1.4
4372,1501160625.jpg,20004,15450890,468,12,371,131,278,188,341,102,1501160625.jpg,1.54
4373,1501160706.jpg,20004,16716863,431,17,280,33,208,158,318,200,1501160706.jpg,1.34
4374,1501160903.jpg,20004,13955682,279,9,412,33,246,54,212,75,1501160903.jpg,1.42
4375,1501161003.jpg,20004,15816951,415,13,377,72,312,148,386,157,1501161003.jpg,1.54
4376,1501161067.jpg,20004,18174812,440,20,373,107,332,153,390,144,1501161067.jpg,2.06
4377,1501161175.jpg,20004,15835260,423,13,359,78,349,142,393,242,1501161175.jpg,1.48
4378,1501161176.jpg,20004,15833622,422,14,359,80,354,139,390,241,1501161176.jpg,
4379,1501161236.jpg,20004,16903866,441,31,323,97,282,199,363,237,1501161236.jpg,1.28
4380,1501161237.jpg,20004,17434909,451,33,333,97,251,202,114,259,1501161237.jpg,
4381,1501161297.jpg,20004,16881714,316,25,448,26,279,164,241,109,1501161297.jpg,1.72
4382,1501161352.jpg,20004,15838926,443,20,294,68,183,148,298,219,1501161352.jpg,1.08
4383,1501161397.jpg,20004,17702181,401,5,282,7,205,109,274,209,1501161397.jpg,1.26
4384,1501161422.jpg,20004,15490024,426,14,372,113,336,160,409,188,1501161422.jpg,1.88
4385,1501161490.jpg,20004,16921882,450,6,320,94,209,190,201,216,1501161490.jpg,1.92
4386,1501161685.jpg,20004,14378938,292,10,393,35,269,96,262,21,1501161685.jpg,0.9
4387,1501161772.jpg,20004,15447433,444,41,335,104,242,183,238,147,1501161772.jpg,1.16
4388,1501161872.jpg,20004,14922704,391,13,328,86,255,134,313,142,1501161872.jpg,1.26
4389,1501161895.jpg,20004,13207658,392,21,356,71,298,119,346,137,1501161895.jpg,0.7
4390,1501162233.jpg,20004,16259164,429,19,303,78,232,150,168,81,1501162233.jpg,2
4391,1501162317.jpg,20004,15826637,444,19,308,59,203,169,312,161,1501162317.jpg,1.74
4392,1501162390.jpg,20004,15643621,467,23,376,104,312,189,329,176,1501162390.jpg,1.84
4393,1501162576.jpg,20004,14191416,329,117,449,28,293,182,274,219,1501162576.jpg,0.98
4394,1501162645.jpg,20004,16208878,429,18,298,33,229,95,320,175,1501162645.jpg,2.06
4395,1501162710.jpg,20004,13579521,388,14,280,52,247,133,333,167,1501162710.jpg,1.36
4396,1501162722.jpg,20004,13356658,353,45,362,54,134,181,264,123,1501162722.jpg,1.22
4397,1501163500.jpg,20004,16613522,306,17,344,22,237,51,144,87,1501163500.jpg,
4398,1501163597.jpg,20004,16270555,370,8,317,12,159,116,195,187,1501163597.jpg,2.04
4399,1501163804.jpg,20004,17734751,472,27,375,76,265,214,298,136,1501163804.jpg,1.8
4400,1501167995.jpg,20004,12785504,362,3,316,62,284,117,281,223,1501167995.jpg,
4401,1501168977.jpg,20004,11828367,330,103,356,67,314,132,206,182,1501168977.jpg,0.88
4402,1501169252.jpg,20004,13868602,397,27,294,82,227,198,309,187,1501169252.jpg,1.2
4403,1501218814.jpg,20004,11199093,433,26,321,111,295,157,337,123,1501218814.jpg,1.18
4404,1501218831.jpg,20004,12202812,406,8,191,24,123,133,209,253,1501218831.jpg,1.36
4405,1501219017.jpg,20004,14548035,468,17,304,75,132,179,287,126,1501219017.jpg,1.36
4406,1501219055.jpg,20004,11837700,430,10,300,106,173,188,252,139,1501219055.jpg,0.94
4407,1501219100.jpg,20004,10791213,412,4,200,0,101,4,195,11,1501219100.jpg,0.9
4408,1501219161.jpg,20004,12198942,420,25,304,116,200,192,225,344,1501219161.jpg,1.1
4409,1501219221.jpg,20004,12131994,435,13,249,60,106,136,237,149,1501219221.jpg,1.06
4410,1501219282.jpg,20004,14410366,449,14,268,42,158,159,294,139,1501219282.jpg,1.16
4411,1501219337.jpg,20004,11837221,409,8,252,59,109,116,164,319,1501219337.jpg,1.28
4412,1501219386.jpg,20004,10269056,360,3,182,24,154,58,124,160,1501219386.jpg,0.88
4413,1501219428.jpg,20004,10949123,370,16,313,56,151,245,97,234,1501219428.jpg,1.12
4414,1501219449.jpg,20004,12293427,417,20,336,93,163,258,128,326,1501219449.jpg,1.38
4415,1501219532.jpg,20004,13154999,405,1,172,4,43,42,121,257,1501219532.jpg,1.32
4416,1501219589.jpg,20004,12515285,417,18,289,101,155,181,154,85,1501219589.jpg,1.18
4417,1501219605.jpg,20004,12360511,440,93,361,63,202,302,119,0,1501219605.jpg,1.1
4418,1501219684.jpg,20004,12598354,446,7,212,39,111,102,99,176,1501219684.jpg,1.14
4419,1501219747.jpg,20004,12131247,339,2,231,2,145,145,205,147,1501219747.jpg,1.42
4420,1501219752.jpg,20004,8924483,323,20,223,34,89,104,177,108,1501219752.jpg,0.86
4421,1501219817.jpg,20004,10039441,335,15,236,18,133,124,127,224,1501219817.jpg,0.96
4422,1501219835.jpg,20004,11798665,349,24,287,60,126,156,181,132,1501219835.jpg,1.34
4423,1501219897.jpg,20004,11609433,359,10,232,25,117,113,135,220,1501219897.jpg,1.2
4424,1501220220.jpg,20004,11663052,306,6,218,19,89,80,251,229,1501220220.jpg,1.6
4425,1501220280.jpg,20004,14337777,393,3,316,76,200,172,153,257,1501220280.jpg,1.64
4426,1501220472.jpg,20004,13364818,369,71,298,62,168,211,79,188,1501220472.jpg,1.52
4427,1501220565.jpg,20004,12206833,346,7,245,7,170,167,255,146,1501220565.jpg,1.7
4428,1501220639.jpg,20004,9882312,316,7,219,11,94,90,192,208,1501220639.jpg,1.08
4429,1501220696.jpg,20004,12407980,307,7,233,16,120,86,139,197,1501220696.jpg,1.18
4430,1501220925.jpg,20004,10208973,302,20,228,9,109,112,138,76,1501220925.jpg,1.08
4431,1501221191.jpg,20004,11365212,318,55,274,53,163,149,97,153,1501221191.jpg,1.46
4432,1501221236.jpg,20004,11209810,315,12,228,19,136,115,214,131,1501221236.jpg,1.26
4433,1501221299.jpg,20004,10360534,300,16,234,12,118,134,107,102,1501221299.jpg,1.42
4434,1501221400.jpg,20004,9584209,254,2,207,2,125,128,76,105,1501221400.jpg,0.96
4435,1501221485.jpg,20004,12654500,353,119,357,68,305,178,248,200,1501221485.jpg,1.52
4436,1501221817.jpg,20004,11105479,290,10,247,5,121,124,151,86,1501221817.jpg,1.48
4437,1501221896.jpg,20004,11365927,376,63,309,66,157,262,112,171,1501221896.jpg,1.62
4438,1501222036.jpg,20004,12207393,326,7,238,24,96,99,135,228,1501222036.jpg,1.22
4439,1501222086.jpg,20004,10411381,300,17,264,50,194,121,130,161,1501222086.jpg,0.9
4440,1501222231.jpg,20004,11471144,368,20,231,30,120,137,98,147,1501222231.jpg,1.52
4441,1501222234.jpg,20004,11185980,298,15,264,46,110,161,176,247,1501222234.jpg,1.32
4442,1501222345.jpg,20004,13895478,365,9,229,11,117,138,192,92,1501222345.jpg,1.86
4443,1501222562.jpg,20004,13641686,379,35,299,79,167,235,103,191,1501222562.jpg,1.64
4444,1501222626.jpg,20004,12008843,331,6,225,6,112,104,166,213,1501222626.jpg,1.44
4445,1501222837.jpg,20004,9766687,298,5,199,5,118,122,89,76,1501222837.jpg,1.42
4446,1501222956.jpg,20004,11638213,345,15,239,19,133,129,123,233,1501222956.jpg,1.26
4447,1501223025.jpg,20004,10770847,340,4,272,54,162,184,148,178,1501223025.jpg,1.46
4448,1501223047.jpg,20004,13032910,364,22,302,57,216,159,237,210,1501223047.jpg,1.76
4449,1501223145.jpg,20004,11584502,319,10,212,26,149,82,81,236,1501223145.jpg,1.34
4450,1501223207.jpg,20004,11421312,315,17,233,14,97,123,123,102,1501223207.jpg,1.52
4451,1501223445.jpg,20004,13477590,328,42,277,14,183,73,156,139,1501223445.jpg,1.58
4452,1501223578.jpg,20004,12419469,324,48,290,22,197,110,158,111,1501223578.jpg,1.36
4453,1501223791.jpg,20004,10430181,296,6,208,7,141,86,155,174,1501223791.jpg,1.32
4454,1501223874.jpg,20004,10187982,312,5,201,6,126,69,150,215,1501223874.jpg,1.04
4455,1501224075.jpg,20004,11817444,330,19,270,33,161,140,216,167,1501224075.jpg,1.28
4456,1501224235.jpg,20004,13116699,342,10,275,21,219,103,237,174,1501224235.jpg,1.42
4457,1501224539.jpg,20004,12652574,358,10,245,15,142,125,243,180,1501224539.jpg,1.7
4458,1501224606.jpg,20004,12045898,354,11,287,77,204,143,116,239,1501224606.jpg,1.56
4459,1501224680.jpg,20004,10453278,303,8,237,43,113,107,230,215,1501224680.jpg,1.36
4460,1501224919.jpg,20004,9628300,279,3,197,2,128,118,84,56,1501224919.jpg,1.2
4461,1501225121.jpg,20004,10779149,277,72,312,31,217,160,248,144,1501225121.jpg,1.18
4462,1501225146.jpg,20004,12069040,342,18,241,11,103,102,155,101,1501225146.jpg,1.16
4463,1501225399.jpg,20004,10384585,313,21,271,43,178,152,150,220,1501225399.jpg,1.12
4464,1501225464.jpg,20004,10512043,355,19,247,23,170,165,152,233,1501225464.jpg,1.46
4465,1501226536.jpg,20004,11325644,311,3,225,26,198,60,234,246,1501226536.jpg,1.44
4466,1501226680.jpg,20004,11267085,299,2,223,4,70,70,134,134,1501226680.jpg,1.38
4467,1501226816.jpg,20004,12211598,394,30,291,74,133,151,168,263,1501226816.jpg,1.3
4468,1501226902.jpg,20004,10884336,304,6,216,6,89,99,143,215,1501226902.jpg,1.38
4469,1501227186.jpg,20004,11842431,374,20,264,46,168,163,160,190,1501227186.jpg,1.32
4470,1501227236.jpg,20004,12708818,363,22,288,66,213,168,147,190,1501227236.jpg,1.46
4471,1501227300.jpg,20004,13729676,391,13,297,52,179,174,189,199,1501227300.jpg,1.8
4472,1501227370.jpg,20004,11789355,338,23,251,29,127,135,183,124,1501227370.jpg,1.38
4473,1501227428.jpg,20004,10940326,305,13,235,11,91,97,150,101,1501227428.jpg,1.08
4474,1501227519.jpg,20004,13177774,251,11,293,2,240,179,207,49,1501227519.jpg,1.42
4475,1501227698.jpg,20004,12491162,355,22,292,75,216,138,135,212,1501227698.jpg,1.5
4476,1501227971.jpg,20004,11556190,308,24,262,18,122,142,171,97,1501227971.jpg,1.58
4477,1501228138.jpg,20004,11628061,334,23,229,12,121,80,139,118,1501228138.jpg,1.24
4478,1501228327.jpg,20004,11700185,310,16,244,15,150,136,179,176,1501228327.jpg,1.52
4479,1501228431.jpg,20004,10670858,342,16,225,19,112,116,149,126,1501228431.jpg,1.14
4480,1501228743.jpg,20004,11610965,320,8,227,10,80,114,127,173,1501228743.jpg,1.1
4481,1501228824.jpg,20004,12672962,346,14,242,19,142,98,174,207,1501228824.jpg,1.7
4482,1501229087.jpg,20004,12886313,373,5,271,50,161,138,135,192,1501229087.jpg,1.42
4483,1501229111.jpg,20004,9236847,329,66,306,48,226,101,179,157,1501229111.jpg,1.44
4484,1501229352.jpg,20004,13459217,353,9,298,61,201,115,143,209,1501229352.jpg,1.22
4485,1501229465.jpg,20004,10293472,285,15,241,55,127,116,204,146,1501229465.jpg,0.94
4486,1501229724.jpg,20004,10555638,313,9,218,17,123,94,242,195,1501229724.jpg,1.54
4487,1501229795.jpg,20004,11873297,297,12,234,13,171,118,134,166,1501229795.jpg,1.48
4488,1501229817.jpg,20004,32448924,404,4,467,17,268,388,198,243,1501229817.jpg,
4489,1501229837.jpg,20004,11104228,302,22,229,26,181,155,226,163,1501229837.jpg,1
4490,1501229894.jpg,20004,11587998,292,2,238,1,92,90,239,165,1501229894.jpg,1.4
4491,1501229927.jpg,20004,12210836,316,19,253,31,205,130,218,154,1501229927.jpg,1.38
4492,1501229974.jpg,20004,12606112,308,65,338,24,206,193,183,163,1501229974.jpg,1.4
4493,1501230004.jpg,20004,9183131,267,4,198,5,117,114,196,107,1501230004.jpg,1.06
4494,1501230056.jpg,20004,11724925,358,16,266,37,183,125,125,213,1501230056.jpg,1.38
4495,1501230087.jpg,20004,10376639,291,16,229,17,136,128,207,191,1501230087.jpg,1.24
4496,1501230106.jpg,20004,8396925,309,14,229,39,124,115,147,147,1501230106.jpg,1.16
4497,1501230139.jpg,20004,9211498,290,1,214,2,87,87,141,42,1501230139.jpg,0.86
4498,1501232028.jpg,20004,10650015,359,78,297,56,219,72,289,113,1501232028.jpg,1.34
4499,1501232058.jpg,20004,12920902,296,63,369,22,154,188,213,187,1501232058.jpg,1.54
4500,1501232083.jpg,20004,11399400,338,13,249,38,163,101,106,192,1501232083.jpg,1.44
4501,1501232201.jpg,20004,12995252,336,4,227,3,94,106,122,172,1501232201.jpg,1.34
4502,1501232243.jpg,20004,10865399,308,78,310,43,267,183,269,173,1501232243.jpg,1.24
4503,1501232284.jpg,20004,13166768,341,22,264,17,127,130,149,130,1501232284.jpg,1.48
4504,1501232346.jpg,20004,9852609,280,12,233,9,158,154,73,83,1501232346.jpg,1.26
4505,1501232397.jpg,20004,12659482,334,9,244,10,133,131,219,191,1501232397.jpg,1.5
4506,1501232437.jpg,20004,10906324,332,4,200,6,111,105,143,154,1501232437.jpg,1.2
4507,1501232466.jpg,20004,10982722,313,3,207,4,87,74,104,170,1501232466.jpg,1.6
4508,1501232516.jpg,20004,11549194,312,3,215,1,99,77,125,90,1501232516.jpg,1.22
4509,1501232553.jpg,20004,12227341,273,62,349,32,148,194,233,170,1501232553.jpg,1.54
4510,1501232607.jpg,20004,9483120,319,22,224,17,85,100,156,113,1501232607.jpg,1.4
4511,1501232642.jpg,20004,13532474,320,83,369,48,287,260,263,145,1501232642.jpg,1.62
4512,1501232691.jpg,20004,9874134,330,99,319,54,121,137,155,213,1501232691.jpg,1.04
4513,1501232721.jpg,20004,11347067,270,4,221,5,131,74,216,178,1501232721.jpg,1.62
4514,1501232777.jpg,20004,10872525,353,65,286,42,145,191,171,173,1501232777.jpg,1.44
4515,1501232793.jpg,20004,8986954,241,4,215,2,146,127,76,37,1501232793.jpg,1.26
4516,1501232841.jpg,20004,9588942,297,3,206,23,165,57,131,194,1501232841.jpg,0.88
4517,1501232872.jpg,20004,12969737,297,4,270,13,182,208,166,185,1501232872.jpg,1.18
4518,1501232908.jpg,20004,11023592,252,9,245,1,141,109,230,36,1501232908.jpg,1.46
4519,1501232938.jpg,20004,12021823,329,6,239,6,133,131,160,177,1501232938.jpg,1.28
4520,1501233012.jpg,20004,10004156,334,11,236,28,113,109,154,169,1501233012.jpg,0.8
4521,1501233033.jpg,20004,13002737,319,14,289,17,203,121,145,188,1501233033.jpg,1.68
4522,1501233095.jpg,20004,9460669,286,13,259,31,227,102,221,115,1501233095.jpg,1.1
4523,1501233137.jpg,20004,12913953,341,13,287,19,214,120,237,216,1501233137.jpg,1.82
4524,1501233187.jpg,20004,13068156,321,89,354,56,329,195,296,174,1501233187.jpg,1.3
4525,1501233204.jpg,20004,9372951,277,1,208,1,97,96,256,160,1501233204.jpg,0.96
4526,1501233281.jpg,20004,11126505,308,9,242,15,106,103,212,184,1501233281.jpg,0.94
4527,1501233299.jpg,20004,11851652,319,16,258,18,152,152,157,133,1501233299.jpg,1.66
4528,1501233354.jpg,20004,11405111,351,23,278,40,159,153,126,201,1501233354.jpg,1.74
4529,1501233387.jpg,20004,14278913,367,7,305,43,229,117,228,204,1501233387.jpg,1.74
4530,1501233429.jpg,20004,9251672,348,10,294,87,175,141,168,223,1501233429.jpg,1.46
